kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data
PCL4818,5.0,F,,,,,KOPRASI YON ARMED 13,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
CL86908,1.0,B,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SCLIF35,77.0,Q,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
EBS9718,45.0,H,F,,K,Pedagang,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,87.30185883,0.0,0.0,0.0,2409.406679,0.0,186.8065523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.406679,0.0,186.8065523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10359.40672,262.1929134,9141.426251,5827.8473,5895.397624,9927.681735,10212.96154,103.4135967,5673.362345,8891.618321,5054.226729,10958.62943,191.0,92.0,131.0,162.0,108.0,139.0,279.0,63.0,184.0,227.0,241.0,337.0,04/08/23 14.17
PG65740,9.0,L,M,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,12512.38085,10810.67526,12991.64095,0.0,0.0,0.0,48229.94286,16404.10955,22586.60652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48229.94286,16404.10955,22586.60652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646324.5362,575464.2692,482612.1278,0.0,0.0,0.0,678150.3695,569281.7722,506612.7343,0.0,0.0,0.0,42.0,41.0,29.0,0.0,0.0,0.0,44.0,39.0,35.0,0.0,0.0,0.0,04/08/23 14.17
DADF207,0.0,B,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
REEU767,33.0,Q,M,,K,,,,1.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
PHE9398,4.0,I,,,,,,Perdagangan Ekspor Pakaian Jd,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
IMJ5692,46.0,N,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.925197,0.0,0.0,0.0,0.0,0.0,3227.493954,0.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,04/08/23 14.17
GF02622,39.0,G,M,,K,Notaris,,,1.0,1.0,1.0,1.0,1.0,0.0,RITEL,,,53836.68933,61682.1019,0.0,0.0,0.0,0.0,53185.78833,53534.83414,0.0,0,0.0,0.0,34440.89314,34440.89314,0.0,0.0,0.0,0.0,3270.152784,3619.198594,0.0,0.0,0.0,0.0,12295.22385,12295.22385,0.0,0.0,0.0,0.0,12295.22385,12295.22385,0.0,0.0,0.0,0.0,5317.758549,18217.54636,0.0,0.0,0.0,0.0,4968.712739,10655.15868,0.0,0.0,0.0,0.0,76.0,100.0,0.0,0.0,0.0,0.0,67.0,54.0,0.0,0.0,0.0,0.0,04/08/23 14.17
PCB9604,4.0,L,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,1801.345508,1411.73666,1489.823141,1799.498685,4797.009707,2538.959124,719.6825084,7732.477784,4217.292182,701.9308211,5623.014904,1136.091395,0.0,0.0,2101.220754,0.0,0.0,0.0,719.6825084,7732.477784,702.0714286,701.9308211,5623.014904,1136.091395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111783.5962,80990.61656,117186.8077,109346.1997,113861.2248,87089.62134,104770.801,84505.80217,120702.1691,104425.1156,118348.1483,78736.13428,57.0,47.0,66.0,62.0,67.0,49.0,48.0,52.0,62.0,56.0,57.0,56.0,04/08/23 14.17
AOKR643,7.0,E,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DWX8798,46.0,F,F,,J,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
BBY5226,42.0,M,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,356.5433633,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.5433633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.980034,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,04/08/23 14.17
HMY3035,31.0,E,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12238.4536,37267.48903,31571.30652,30641.43448,32871.81974,29553.97666,12230.89595,37253.0547,31558.47947,30628.86579,32857.70107,29623.06187,15.0,36.0,31.0,31.0,34.0,30.0,4.0,14.0,12.0,12.0,13.0,13.0,04/08/23 14.17
PES8854,9.0,M,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,1.0,0.0,0.0,0.0,,,,8659.818898,0.0,0.0,0.0,0.0,0.0,8659.818898,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8659.818898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8659.818898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
ICS1924,46.0,P,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.9649184,0.0,0.0,0.0,0.0,2776.453529,836.811797,846.5594769,0.0,0.0,0.0,1662.964426,12.0,4.0,2.0,9.0,6.0,11.0,0.0,3.0,0.0,3.0,2.0,7.0,04/08/23 14.17
WEZ5335,47.0,F,M,,K,,YA,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DRO3769,28.0,K,M,,B,,DARI ORTU,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,04/08/23 14.17
IFI9159,40.0,R,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1323.910193,504.8181953,556.6151385,0.0,0.0,0.0,61.16749156,0,1177.013316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.16749156,0.0,1177.013316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4232.134632,0.0,2102.022427,2453.910574,0.0,1.938976378,3961.688133,0.0,2669.468012,770.6191648,611.7741845,190.8285292,4.0,0.0,1.0,3.0,0.0,1.0,9.0,4.0,5.0,3.0,2.0,1.0,04/08/23 14.17
SQ85948,44.0,H,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,36810.57334,30217.59982,22297.53581,21417.56584,20982.67909,11279.1654,30706.40263,36316.76364,22286.808,21637.89026,21114.56616,21035.26427,0.0,0.0,0.0,0.0,0.0,0.0,30706.40263,36316.76364,22286.808,21637.89026,21114.56616,21035.26427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.635897,0.0,0.0,0.0,0.0,0.0,240.2748875,12873.09301,0.0,0.0,0.0,15729.44509,7.0,9.0,5.0,9.0,6.0,7.0,4.0,7.0,0.0,4.0,0.0,4.0,04/08/23 14.17
FDU0877,37.0,F,M,,K,Karyawan,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
HW19353,42.0,E,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,7531.238241,310.1972961,3392.015297,8832.334959,18938.56333,25059.25838,15550.91258,0.0,1185.775619,4441.70367,18425.13802,19037.05485,0.0,0.0,0.0,0.0,0.0,0.0,15477.09369,0.0,1111.956721,4367.884772,18351.31912,18963.23595,61929.64454,30228.04352,30747.17295,31263.71963,31777.6965,32289.11621,95.96906637,0.0,0.0,0.0,0.0,0.0,48266.37669,7194.457663,6757.454626,12765.62818,0.0,12347.09291,64876.98756,4948.98376,3501.526575,0.0,0.0,0.0,35.0,24.0,14.0,23.0,9.0,9.0,5.0,8.0,3.0,1.0,0.0,0.0,04/08/23 14.17
CJ59953,34.0,I,M,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
HGD7537,49.0,P,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,04/08/23 14.17
ELX9874,36.0,P,F,,K,Ibu RT,SUAMI,,1.0,1.0,1.0,0.0,0.0,0.0,,,,3485.371673,7349.915131,2335.145492,2594.740621,3655.793846,5312.930578,9098.695585,4912.760827,2581.783957,4886.878445,2400.598074,15564.95711,0.0,0.0,344.049775,0.0,0.0,0.0,9098.695585,4912.760827,823.7341817,4886.878445,2400.598074,15564.95711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84561.09062,107957.9154,44469.06152,36672.42217,40462.03515,49947.5812,88747.02538,110288.8922,42163.96703,39158.70254,27297.67611,59095.57923,24.0,22.0,23.0,21.0,28.0,24.0,99.0,107.0,65.0,59.0,55.0,63.0,04/08/23 14.17
SHVG390,41.0,L,M,,K,Pedagang,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,1205.855603,378.4378536,224.7340136,3.883675478,0.0,272.3535714,118.2379218,2668.18885,0,0.0,679.0204021,0.0,0.0,0.0,0.0,0.0,0.0,272.3535714,118.2379218,2668.18885,0.0,0.0,679.0204021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96455.10011,140706.4336,126359.0884,85073.80828,51316.42196,75600.29457,97262.30013,138156.4826,129553.8353,87405.94776,48261.33078,77105.1953,417.0,758.0,728.0,718.0,661.0,833.0,242.0,291.0,214.0,184.0,141.0,230.0,04/08/23 14.17
HEO8895,37.0,P,M,,K,Karyawan,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,2071.299213,2611.161029,2726.612975,2877.383928,188.7488189,157.2545135,2314.097807,2250.67957,2983.836277,2955.204246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.226322,1828.808085,2561.964792,2533.332762,22986.78459,23254.47807,23520.48172,23784.83929,24047.56081,24308.65643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.367337,0.0,1593.189961,0.0,2541.967379,0.0,151.5240439,0.0,860.0332537,0.0,2504.783605,19.0,26.0,19.0,33.0,14.0,29.0,3.0,3.0,2.0,4.0,4.0,2.0,04/08/23 14.17
HN12454,69.0,B,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,25968.89457,25500.77874,29142.4048,34908.54471,26738.33875,15387.04514,24878.61277,26298.84814,25939.34386,35889.46548,30618.68581,18461.97195,0.0,0.0,0.0,0.0,0.0,0.0,24878.61277,26298.84814,25939.34386,35889.46548,30618.68581,18461.97195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.6990298,505.2413526,9922.714215,0.0,0.0,1714.003656,0.0,864.7456412,0.0,4257.309407,13019.85412,3629.931665,12.0,14.0,45.0,10.0,14.0,18.0,3.0,9.0,11.0,18.0,36.0,18.0,04/08/23 14.17
U254644,41.0,L,M,,K,Pedagang,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,11750.46815,17206.25069,18441.47075,11232.38789,10017.37686,26198.33479,4114.311228,74261.55213,73575.01788,10902.10684,12205.57364,73555.99828,0.0,0.0,0.0,0.0,0.0,0.0,4114.311228,74261.55213,73575.01788,10902.10684,12205.57364,73555.99828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100022.3144,306381.0738,187673.5374,274539.6821,185735.0119,221617.4123,29875.07347,307067.6081,250346.4485,273236.2153,124412.7087,166879.8727,17.0,27.0,32.0,30.0,18.0,17.0,15.0,44.0,42.0,43.0,24.0,27.0,04/08/23 14.17
MNQ7172,32.0,L,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,34411.78688,34644.09634,35482.95342,14497.98121,39242.37566,28360.72542,33071.29058,33978.98702,35044.43297,34911.7617,35334.55421,28416.32094,0.0,33737.85602,33737.85602,34440.89314,0.0,0.0,33071.29058,0.0,0.0,0.0,0.0,8731.281566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44924.06083,11049.77926,13801.36817,90880.48602,67471.49665,26349.48005,44016.36438,9984.33331,13934.03944,125096.9616,58272.32273,29163.90938,220.0,259.0,290.0,316.0,339.0,325.0,49.0,57.0,57.0,89.0,94.0,102.0,04/08/23 14.17
INK2764,8.0,E,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,RITEL,,,2123.435161,2663.618279,5516.034707,10020.25305,24312.6613,50700.14486,1550.26378,1604.622891,2265.327334,5057.863751,13108.2512,61987.05034,1257.541057,1257.541057,1257.541057,1257.541057,1257.541057,1257.541057,0.0,0.0,0.0,2386.322694,10436.71014,59315.50928,59122.89736,61077.49923,63030.95395,64983.77292,66936.30413,68889.71204,538.8824522,538.8824522,538.8824522,538.8824522,538.8824522,538.8824522,1266.931805,1309.504218,4702.272849,6649.479331,47502.80146,7838.761178,1212.572694,648.799775,1909.736431,0.0,0.0,71239.81152,1.0,0.0,5.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,04/08/23 14.17
MAGS769,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DWG0179,53.0,R,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SILB272,54.0,P,F,,K,,PEMBERIAN SUAMI,,1.0,0.0,1.0,0.0,1.0,0.0,,,,11021.34151,10935.94379,10856.48208,10773.49812,10684.22809,0.0,11047.45406,10963.55558,10879.96953,10796.17672,10712.50454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11047.45406,10963.55558,10879.96953,10796.17672,10712.50454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,04/08/23 14.17
HTA8093,57.0,N,M,,K,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MJSN472,51.0,B,F,,K,Pedagang,,,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP,,,260.834266,0.0,0.0,0.0,0.0,38.35676111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18182.23559,13109.79374,11011.66486,13791.24536,14908.6849,9035.874227,20879.78691,12835.95536,10818.9813,14545.67379,16612.32262,7064.322202,147.0,122.0,107.0,114.0,98.0,99.0,757.0,634.0,428.0,772.0,769.0,346.0,04/08/23 14.17
HSY7862,11.0,Q,,,,,,Perd. Eceran Spare Part,0.0,1.0,1.0,0.0,0.0,0.0,,,,1958.515101,1163.361585,562.5915256,0.0,0.0,0.0,1959.890678,1957.718715,965.325225,182.4617548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.890678,1957.718715,965.325225,182.4617548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,2.0,0.0,04/08/23 14.17
P348364,53.0,M,M,,K,Karyawan Usaha Negara,,,1.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,1004.770734,1446.661479,0.0,0.0,190.8270733,0,0.0,1580.109202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.8270733,0.0,0.0,1580.109202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0211614,0.0,0.0,735.5698116,0.0,0.0,0.0,398.8362627,0.0,0.0,0.0,4.0,10.0,9.0,6.0,7.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,04/08/23 14.17
